,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI15,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI15,2300,2000-2019,0.0006643725035977512,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI15/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI15,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI15,2300,2000-2019,0.000658942960203347,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI15/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI15,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI15,2300,2000-2019,0.0006803896566112427,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI15/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI06,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI06,2300,2000-2019,0.0116523956346013,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI06,CMIP6,CanESM5,CANESM5,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI06,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI06,2300,2000-2019,0.07345352948090818,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI06,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI06,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI06,2300,2000-2019,0.0005010985831442083,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI06,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI06,CMIP6,CanESM5,CANESM5,ssp126,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI06,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI06,CMIP6,CanESM5,CANESM5,ssp534-over,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI06,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI06,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI06,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI06,2300,2000-2019,0.00024277331211515685,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI06,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI06,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI06,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI06,2300,2000-2019,0.08700443954175974,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI06,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI06,2300,2000-2019,1.5732795645451506e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI01,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI01,2300,2000-2019,0.00012983560817195466,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI01,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI01,2300,2000-2019,0.00016213308050673663,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI01,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI01,2300,2000-2019,0.00012983560817195466,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI01,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI01,2300,2000-2019,0.00013172664189666162,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI01,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI01,2300,2000-2019,0.00013359461423448192,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI01,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI01,2300,2000-2019,0.00013231470726227172,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI01,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI01,2300,2000-2019,0.00013231470726227172,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI01,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI01,2300,2000-2019,0.00012983560817195466,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI01,CMIP6,CanESM5,CANESM5,ssp534-over,RGI01,2300,2000-2019,0.00013231470726227172,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI01,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI01,2300,2000-2019,0.00013172664189666162,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI01,CMIP6,CanESM5,CANESM5,ssp585,RGI01,2300,2000-2019,0.00013172664189666162,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI01,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI01,2300,2000-2019,0.00016714893215458745,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI01,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI01,2300,2000-2019,0.00013172664189666162,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI01,CMIP6,CanESM5,CANESM5,ssp126,RGI01,2300,2000-2019,0.00013231470726227172,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI01,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI01,2300,2000-2019,0.00013553177073296225,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI01,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI01,2300,2000-2019,0.00013172664189666162,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI01/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI12,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI12,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI12,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI12,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI12,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI12,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI12,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI12,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI12,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI12,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI12,CMIP6,CanESM5,CANESM5,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI12,CMIP6,CanESM5,CANESM5,ssp534-over,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI12,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI12,CMIP6,CanESM5,CANESM5,ssp585,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI12,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI12,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI12,2300,2000-2019,0.11932972810851175,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI12/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI18,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI18,CMIP6,CanESM5,CANESM5,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI18,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI18,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI18,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI18,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI18,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI18,CMIP6,CanESM5,CANESM5,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI18,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI18,CMIP6,CanESM5,CANESM5,ssp534-over,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI18,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI18,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI18,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
